season,team1,team2,seasonteam1,seasonteam2,score-diff,team1_score,team1_fgm,team1_fga,team1_fgm3,team1_fga3,team1_ftm,team1_fta,team1_or,team1_dr,team1_ast,team1_to,team1_stl,team1_blk,team1_pf,team2_score,team2_fgm,team2_fga,team2_fgm3,team2_fga3,team2_ftm,team2_fta,team2_or,team2_dr,team2_ast,team2_to,team2_stl,team2_blk,team2_pf,team1_Rank,team1_Wins,team1_Losses,team1_Seed,team1_Pyth,team1_AdjustO,team1_Adjustteam1_O Rank,team1_AdjustD,team1_AdjustD Rank,team1_AdjustT,team1_AdjustT Rank,team1_Luck,team1_Luck Rank,team1_SOS Pyth,team1_SOS Pyth Rank,team1_SOS OppO,team1_SOS OppO Rank,team1_SOS OppD,team1_SOS OppD Rank,team1_NCSOS Pyth,team1_NCSOS Pyth Rank,team2_Rank,team2_Wins,team2_Losses,team2_Seed,team2_Pyth,team2_AdjustO,team2_AdjustO Rank,team2_AdjustD,team2_AdjustD Rank,team2_AdjustT,team2_AdjustT Rank,team2_Luck,team2_Luck Rank,team2_SOS Pyth,team2_SOS Pyth Rank,team2_SOS OppO,team2_SOS OppO Rank,team2_SOS OppD,team2_SOS OppD Rank,team2_NCSOS Pyth,team2_NCSOS Pyth Rank
2016,1112,1403,20161112,20161403,42,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,72.39,24.52,54.84,16.68,17.61,23.61,10.32,23.84,13.03,5.87,11.97,4.19,18.48,5.74,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,41,15,9,0,0.82,111.3,46,97.2,52,67.7,248,0.02,130,0.72,6,108.4,9,100,14,0.51,176
2016,1112,1409,20161112,20161409,18,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,74,25.68,57.84,21.16,15.68,23.13,10.1,24.94,13.71,6.81,10.81,2.68,17.71,6.97,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,47,16,9,0,0.81,110.7,53,97.5,58,69.2,166,-0.02,222,0.63,56,105.9,63,101.1,51,0.53,152
2016,1112,1421,20161112,20161421,11,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,74.48,25.9,57.52,17.32,17.1,24.39,11.55,25.45,12,9.23,13.16,3.23,17.68,5.58,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,133,17,9,0,0.57,100.8,224,98.5,71,71.2,76,-0.02,218,0.42,266,102.3,242,105.3,274,0.58,87
2016,1112,1423,20161112,20161423,26,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,78.07,27.83,61.17,20.43,15.43,21.93,11.83,25.4,13.23,6.9,11.43,4.17,23.87,6.97,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,65,20,5,0,0.76,109.5,69,99.3,83,72.5,43,0,170,0.49,175,104.4,121,104.8,241,0.43,265
2016,1112,1425,20161112,20161425,35,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,80.85,28.91,63.18,20.45,15.15,22.33,12,27.45,14.88,6.33,12.21,5.45,17.45,7.88,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,26,18,7,0,0.86,112.6,31,96.5,49,72.9,38,-0.02,220,0.64,54,106.3,48,101.2,56,0.47,223
2016,1112,1428,20161112,20161428,21,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,76.48,26.85,55.48,20.85,15.27,21.3,9.52,27.33,15.27,5.27,12.15,4.21,15.67,7.52,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016,1112,1433,20161112,20161433,5,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,77.21,28.03,62.24,20.41,13.88,20.12,12.5,24.85,14.35,8.79,11.44,3.82,19.56,7.26,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,39,18,7,0,0.83,108.5,82,94.5,22,70.9,93,-0.07,314,0.52,142,103.9,153,103.1,136,0.51,177
2016,1112,1435,20161112,20161435,20,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,76.75,26.28,57.06,21.72,15.75,22.53,9.5,29.06,14.94,4.31,11.69,5.53,19.13,8.44,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,28,15,10,0,0.85,109,75,93.6,16,69.6,149,-0.1,344,0.67,25,106.9,35,100.4,25,0.62,58
2016,1112,1437,20161112,20161437,16,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,76.97,26.62,56.94,24.91,15.18,19.53,9.26,26.35,16.15,6.74,11.12,3.41,17.53,8.56,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,1,22,3,0,0.94,115.5,18,90.6,4,66.6,294,0.03,105,0.66,35,106.7,42,100.7,37,0.56,114
2016,1112,1438,20161112,20161438,1,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,70.36,25.73,52.82,14.82,12.91,17.12,8.97,22.91,14.33,5.48,9.39,2.94,16.36,6,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,2,20,5,0,0.94,117.1,12,92.4,9,61.8,351,-0.04,262,0.71,9,108,13,99.9,12,0.6,68
2016,1112,1451,20161112,20161451,45,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,74.52,24.94,52.71,22.19,16.65,24.58,8.39,28.45,13,4.68,13.74,3.32,18.1,8,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,118,18,7,0,0.62,103.8,162,99.6,91,67.9,238,-0.07,317,0.34,329,102.4,236,108.3,351,0.52,163
2016,1112,1452,20161112,20161452,16,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,79.21,27.26,60.29,18.44,18.62,27.79,15.91,23.26,14.76,9.94,14,2.53,23.38,6.06,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,8,20,5,0,0.92,112.7,29,90.9,6,71.2,74,0.01,134,0.69,16,107.5,19,100.2,20,0.51,174
2016,1112,1453,20161112,20161453,40,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,83.21,29,65.27,20.24,18.12,27.58,12.85,25.76,13.88,9.27,12.09,4.61,19.82,7.09,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,142,15,11,0,0.55,106.5,122,104.7,201,78.9,2,0.03,103,0.55,102,104.9,99,103,128,0.57,106
2016,1112,1455,20161112,20161455,3,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,73.13,25.06,57.9,22.29,15.68,21.9,11.61,25.87,14.32,7.26,9.84,3.58,20.23,7.32,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,18,18,7,0,0.89,108.5,84,90.5,3,66.8,288,-0.08,332,0.57,93,103.1,194,100.8,41,0.7,19
2016,1112,1458,20161112,20161458,21,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,68.88,23.47,54.63,18.44,15.34,21.69,11.44,23.47,11.59,5.88,10.97,3.19,16.94,6.59,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,33,16,9,0,0.84,110.8,52,96,41,64.2,342,-0.05,288,0.66,34,106.1,57,100.1,17,0.55,138
2016,1112,1462,20161112,20161462,43,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,81.34,27.38,60.56,21,19,26,13.06,27.94,16.38,7.31,12.75,3.06,20.19,7.59,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,16,22,3,0,0.9,113.1,25,93.9,19,71.7,61,0.09,21,0.64,50,105.3,82,100,16,0.56,120
2016,1112,1463,20161112,20161463,50,81.21,28.06,58.24,17.03,18.58,25.7,11.64,28.61,14.52,4.91,12.82,4.79,18.21,6.52,74.48,26.19,56.04,17.26,15.7,23.56,13.48,26.81,15.07,5.59,13.48,4.52,17.96,6.41,14,21,5,0,0.9,115.6,16,95.7,38,69.3,163,-0.01,206,0.59,80,104.9,96,101.6,70,0.39,301,51,17,5,0,0.79,107.8,94,95.8,39,67,276,0.03,111,0.45,223,104.1,140,105.9,303,0.51,187
2016,1114,1122,20161114,20161122,33,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,74.73,25.58,55.67,17.82,17.36,25.91,11.09,24.79,12.88,6.91,14.55,2.76,17.64,6.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,242,12,16,0,0.33,101.8,205,108.1,265,70.6,109,0.01,158,0.45,218,104.5,116,106.2,320,0.54,143
2016,1114,1124,20161114,20161124,39,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,76.31,26.81,57.88,16.56,16.5,22.69,13.56,23.22,17.09,7.72,12.81,3.97,19.41,6.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38,18,7,0,0.83,117.4,11,102.2,151,67.4,262,0.05,79,0.67,28,105.2,84,99,4,0.43,266
2016,1114,1138,20161114,20161138,16,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,76.61,25.82,59.45,21.97,17.61,24.82,12.09,26.73,12.55,6.73,13.82,3.48,21.27,7.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,148,14,11,0,0.54,102.6,192,101.1,119,73.1,32,0.06,54,0.55,100,106,61,104,194,0.56,108
2016,1114,1139,20161114,20161139,37,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,80.58,28,60.13,18.35,17.48,23.9,11.42,25,14.35,6.77,10.23,3.35,19.9,7.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46,17,8,0,0.81,115.5,17,101.7,136,68.7,188,-0.02,228,0.6,76,104.3,131,100.8,40,0.42,283
2016,1114,1143,20161114,20161143,49,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,75.12,26.27,57,19.15,15.52,23.64,11.33,28.64,12.97,4.12,12.21,4.82,20.67,7.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016,1114,1151,20161114,20161151,3,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,74.78,25.09,55.69,20.69,17.13,23.38,10.94,24.5,13.97,7.34,12.19,4.75,17.44,7.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80,23,4,0,0.74,106.6,119,97.4,55,67.2,269,0.1,15,0.48,182,104.9,101,105.5,281,0.55,136
2016,1114,1153,20161114,20161153,50,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,73.19,25.72,60.16,21.91,14.19,20.16,13.5,25.88,15.47,7.94,11.06,5.81,15.63,7.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,19,7,0,0.85,108.1,87,92.8,10,66.6,297,-0.05,289,0.55,109,104.3,129,102.6,112,0.46,228
2016,1114,1160,20161114,20161160,8,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,75.44,25.16,59.72,19.34,17.59,23.88,13.09,29.22,13.47,5.19,13.47,5.03,18.72,7.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63,19,7,0,0.77,106.5,121,96.1,45,69.9,132,0.05,71,0.61,73,106.5,45,102.5,105,0.44,252
2016,1114,1163,20161114,20161163,48,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,73.41,26.47,57.62,19.41,13.44,17.09,9.47,27.06,13.85,5.71,11.12,5.03,18,7.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,18,7,0,0.87,108.5,81,92.1,8,67.3,265,-0.06,311,0.57,92,104.8,107,102.3,98,0.48,216
2016,1114,1167,20161114,20161167,0,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,71.76,25.9,58,15.66,14.55,22.34,12.28,25.72,14.97,7.72,12.41,5.07,21.48,5.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016,1114,1173,20161114,20161173,14,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,73.19,25.56,55.63,19.38,15.34,22.81,9.91,28.75,14.69,5.91,13.06,4.44,19.06,6.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,21,3,0,0.83,108.5,83,94.3,20,67.7,245,0.11,11,0.55,111,104.5,117,102.8,121,0.59,83
2016,1114,1181,20161114,20161181,17,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,81.45,27.42,59.76,23.97,17.33,24,12.24,24.09,13.48,6.39,9.88,4.18,16.64,9.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,19,6,0,0.9,121.9,2,100.3,109,69.1,172,-0.04,273,0.68,22,108.1,10,101.2,57,0.56,111
2016,1114,1192,20161114,20161192,42,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,76.84,27.68,60.65,19.9,14.23,20.35,10.55,22.58,14.1,7.35,13,2.52,21.58,7.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,273,13,12,0,0.27,103.7,165,112.9,329,72.6,42,0.07,44,0.34,334,99.2,345,105.2,266,0.57,105
2016,1114,1195,20161114,20161195,28,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,75.59,28.21,60.07,14.66,14.1,21.86,11.45,27.97,12.9,6.14,12,4.03,19.62,5.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201,15,12,0,0.42,100.9,222,103.9,183,68.5,194,-0.05,293,0.42,264,103.8,163,106.9,338,0.5,195
2016,1114,1201,20161114,20161201,8,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231
2016,1114,1211,20161114,20161211,23,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37
2016,1114,1214,20161114,20161214,31,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,74.97,25.73,61.57,21.37,16.9,25.83,14.07,27.23,12.27,5.23,13.87,3.67,20.47,6.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,234,14,9,0,0.35,96.2,304,101.4,131,72.1,52,0.13,7,0.36,318,101,309,106.2,315,0.57,97
2016,1114,1218,20161114,20161218,36,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,77.13,25.93,56.47,22.37,17.93,26.13,10.43,26.93,15.63,7.73,13.17,3.9,20.47,7.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52,20,3,0,0.79,106.4,123,94.6,23,71.5,69,0,172,0.37,311,100.4,324,105.2,267,0.3,343
2016,1114,1221,20161114,20161221,25,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,65.33,22.33,54.09,21.85,13.52,19.52,8.15,21.97,13.91,6.45,10.97,2.52,16.82,7.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,320,10,14,0,0.17,95.2,312,109.2,284,65.4,328,0.08,33,0.34,337,100.8,315,106.9,341,0.38,302
2016,1114,1231,20161114,20161231,4,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,82.28,29.19,58.25,23.81,14.03,19.41,12.03,25.34,15.97,6.94,13.66,3.97,18.19,9.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,20,6,0,0.88,116.1,14,97.8,63,70.2,116,-0.01,194,0.59,83,106,59,102.9,123,0.43,262
2016,1114,1233,20161114,20161233,46,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,79.59,27.75,60.84,26.88,14.09,19.78,10.59,26.31,16.84,7.56,12.78,4.13,19.44,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,14,10,0,0.61,107.7,96,103.5,172,73.1,31,-0.04,275,0.46,208,102,262,103.5,162,0.64,34
2016,1114,1234,20161114,20161234,37,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,78.1,27.58,61.23,21.52,14.71,20.45,11.9,26.48,16,6.81,10.42,4.84,16.26,8.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,20,5,0,0.93,118.5,7,95,29,69.9,130,-0.05,286,0.67,24,107.6,17,101,47,0.55,128
2016,1114,1235,20161114,20161235,36,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,81.84,31.19,62.19,21.78,11.19,15.84,9.09,26.97,16.53,6.16,11.56,4.22,15.53,8.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,18,7,0,0.9,119.5,4,99,77,72.4,45,-0.06,298,0.71,7,106.9,38,98.7,1,0.53,156
2016,1114,1242,20161114,20161242,40,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,80.3,28.15,57.61,19.24,15.88,22.48,10.55,26.79,15.45,6.76,12.55,4,18.91,8.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,21,4,0,0.93,117.9,10,94.6,25,70,125,0.05,69,0.72,5,107.1,30,98.8,3,0.54,149
2016,1114,1246,20161114,20161246,43,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,79.68,28.56,59.68,18.74,15.62,22.85,12.88,25.71,14.41,5.62,11,5.65,20.47,6.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,19,6,0,0.92,117.9,9,95.6,37,68.5,196,-0.04,274,0.67,27,106.6,43,100.2,21,0.62,57
2016,1114,1268,20161114,20161268,0,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,75.53,26.5,54.59,20.63,14.78,19.44,9.22,26.16,14.06,5.75,12.84,5.38,16.63,7.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,22,4,0,0.9,112.4,32,93,11,68,230,0.04,94,0.65,45,106.2,51,100.6,34,0.5,191
2016,1114,1274,20161114,20161274,7,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,75.63,26.16,54.88,18.72,16.47,21.94,9.69,25.06,12.81,6.06,10.66,3.63,16.56,6.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,20,4,0,0.9,115.3,19,95.1,30,68,234,0.04,97,0.68,21,108.5,5,101.5,66,0.55,139
2016,1114,1276,20161114,20161276,36,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,74.42,26.39,56.79,25.24,11.94,16.15,7.88,24.15,14.97,5.42,9.73,2.09,15.67,9.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48,19,7,0,0.81,115.8,15,102.1,146,66.3,305,0.05,74,0.62,65,105.9,64,101.6,71,0.48,215
2016,1114,1277,20161114,20161277,20,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,79.76,28.79,59.53,21.03,13.06,17.88,12.29,29.56,20.56,4.41,11.79,5.15,19.09,9.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,21,5,0,0.94,119.8,3,94.9,28,68.1,222,-0.02,230,0.64,53,105.8,66,100.6,35,0.48,219
2016,1114,1292,20161114,20161292,25,70,25.03,54.77,19,12.58,17.13,8.71,24.19,12.9,6.29,10.23,3.06,18.26,7.35,72.32,25.9,57.71,20.58,12.52,20.61,10.26,26.55,13.03,6.26,11.94,3.48,20.45,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125,18,7,0,0.59,101,220,97.9,64,69.2,169,0.06,60,0.45,219,103.2,189,104.9,246,0.56,122
